5.45	-13.103
5.452	-14.344
5.454	-15.482
5.456	-14.368
5.458	-15.005
5.46	-16.899
5.462	-16.709
5.464	-17.274
5.466	-13.375
5.468	-13.032
5.47	-13.443
5.472	-17.365
5.474	-15.024
5.476	-13.477
5.478	-13.182
5.48	-18.84
5.482	-15.331
5.484	-11.288
5.486	-18.123
5.488	-15.693
5.49	-11.31
5.492	-19.582
5.494	-11.1
5.496	-21.094
5.498	-12.837
5.5	-13.064
5.502	-19.822
5.504	-14.636
5.506	-17.465
5.508	-12.914
5.51	-15.304
5.512	-15.013
5.514	-16.383
5.516	-12.113
5.518	-14.374
5.52	-13.322
5.522	-20.462
5.524	-15.678
5.526	-13.416
5.528	-12.237
5.53	-10.978
5.532	-13.84
5.534	-18.182
5.536	-11.69
5.538	-13.43
5.54	-15.803
5.542	-15.464
5.544	-16.92
5.546	-14.581
5.548	-15.893
5.55	-16.907
5.552	-13.744
5.554	-19.533
5.556	-19.793
5.558	-13.653
5.56	-18.477
5.562	-15
5.564	-16.357
5.566	-15.236
5.568	-15.262
5.57	-14.361
5.572	-13.268
5.574	-13.478
5.576	-15.222
5.578	-16.972
5.58	-15.659
5.582	-15.994
5.584	-18.747
5.586	-14.947
5.588	-15.332
5.59	-15.682
5.592	-20.982
5.594	-16.583
5.596	-15.951
5.598	-17.719
5.6	-16.983
5.602	-15.986
5.604	-15.893
5.606	-15.227
5.608	-13.732
5.61	-18.978
5.612	-12.103
5.614	-12.582
5.616	-14.342
5.618	-17.48
5.62	-14.892
5.622	-16.325
5.624	-13.852
5.626	-13.22
5.628	-9.6718
5.63	-10.421
5.632	-19.658
5.634	-16.583
5.636	-11.857
5.638	-19.757
5.64	-12.753
5.642	-12.466
5.644	-12.726
5.646	-11.259
5.648	-11.703
5.65	-14.463
5.652	-16.814
5.654	-12.043
5.656	-11.422
5.658	-11.925
5.66	-13.754
5.662	-11.651
5.664	-18.865
5.666	-9.7617
5.668	-11.998
5.67	-14.85
5.672	-15.684
5.674	-11.481
5.676	-10.456
5.678	-10.05
5.68	-21.655
5.682	-14.519
5.684	-13.72
5.686	-15.28
5.688	-16.056
5.69	-13.298
5.692	-18.944
5.694	-7.6244
5.696	-11.904
5.698	-11.883
5.7	-10.606
5.702	-11.311
5.704	-13.458
5.706	-10.634
5.708	-9.4372
5.71	-10.884
5.712	-12.44
5.714	-11.752
5.716	-10.245
5.718	-13.044
5.72	-11.096
5.722	-12.288
5.724	-13.74
5.726	-13.823
5.728	-13.901
5.73	-10.953
5.732	-7.5296
5.734	-7.7309
5.736	-8.8226
5.738	-10.416
5.74	-14.517
5.742	-11.873
5.744	-10.808
5.746	-13.825
5.748	-11.78
5.75	-11.427
5.752	-10.194
5.754	-9.2811
5.756	-10.397
5.758	-10.589
5.76	-9.6118
5.762	-10.773
5.764	-10.924
5.766	-9.5515
5.768	-12.566
5.77	-12.165
5.772	-8.0527
5.774	-8.767
5.776	-10.226
5.778	-8.1724
5.78	-9.3361
5.782	-7.064
5.784	-7.5692
5.786	-9.8508
5.788	-9.8703
5.79	-12.55
5.792	-11.223
5.794	-8.5342
5.796	-7.7048
5.798	-7.9696
5.8	-13.786
5.802	-6.335
5.804	-7.0613
5.806	-5.6025
5.808	-11.833
5.81	-9.7912
5.812	-9.4463
5.814	-10.968
5.816	-13.434
5.818	-12.848
5.82	-7.6528
5.822	-11.428
5.824	-8.8856
5.826	-9.2539
5.828	-7.2861
5.83	-10.683
5.832	-10.894
5.834	-7.7881
5.836	-8.6801
5.838	-8.0283
5.84	-10.546
5.842	-13.166
5.844	-13.867
5.846	-8.8209
5.848	-8.9257
5.85	-8.9902
5.852	-5.3681
5.854	-9.1408
5.856	-9.6503
5.858	-8.9804
5.86	-9.669
5.862	-7.9887
5.864	-9.2651
5.866	-9.4964
5.868	-6.9472
5.87	-8.0546
5.872	-9.3054
5.874	-5.4086
5.876	-7.6337
5.878	-7.5678
5.88	-6.4918
5.882	-8.7107
5.884	-5.7101
5.886	-10.653
5.888	-5.9485
5.89	-6.2326
5.892	-10.113
5.894	-10.664
5.896	-7.3056
5.898	-7.7011
5.9	-6.036
5.902	-7.5958
5.904	-6.6503
5.906	-9.2359
5.908	-12.515
5.91	-11.215
5.912	-7.2508
5.914	-7.773
5.916	-3.0114
5.918	-3.1086
5.92	-9.9559
5.922	-9.5861
5.924	-3.2595
5.926	-3.1044
5.928	-11.093
5.93	-9.587
5.932	-10.021
5.934	-6.925
5.936	-4.9184
5.938	-10.972
5.94	-6.216
5.942	-5.5569
5.944	-7.2899
5.946	-7.6415
5.948	-6.209
5.95	-7.4762
5.952	-6.1097
5.954	-4.352
5.956	-3.5159
5.958	-3.9123
5.96	-6.3477
5.962	-3.2419
5.964	-11.875
5.966	-6.6402
5.968	-8.5992
5.97	-1.8347
5.972	-0.74804
5.974	-4.9754
5.976	-6.0077
5.978	-5.4259
5.98	-4.9465
5.982	-10.705
5.984	-5.8076
5.986	-5.2308
5.988	-2.704
5.99	-2.1762
5.992	-5.2364
5.994	-4.3959
5.996	-2.996
5.998	-3.5718
6	-4.5704
6.002	-3.9831
6.004	-6.0106
6.006	-2.9709
6.008	-5.1784
6.01	-2.7548
6.012	-2.7539
6.014	-5.2124
6.016	-5.422
6.018	-8.0608
6.02	-2.5892
6.022	-5.6606
6.024	-2.374
6.026	-1.6844
6.028	-4.4924
6.03	-1.0367
6.032	-1.1459
6.034	-4.4108
6.036	-3.3498
6.038	-2.1375
6.04	-6.0196
6.042	-0.37862
6.044	-9.9914
6.046	0.47289
6.048	-5.8076
6.05	-1.6312
6.052	-3.8242
6.054	-2.4735
6.056	-9.0591
6.058	1.1175
6.06	-6.0786
6.062	-2.2173
6.064	-3.1252
6.066	-4.8198
6.068	-3.4293
6.07	-4.7386
6.072	-0.44315
6.074	-5.0571
6.076	-4.9796
6.078	-3.8893
6.08	-3.2905
6.082	-4.527
6.084	-1.7031
6.086	-2.5796
6.088	-1.4861
6.09	-0.27874
6.092	-1.5858
6.094	-0.23766
6.096	-1.0744
6.098	-2.3897
6.1	-7.4757
6.102	-1.2953
6.104	-3.2709
6.106	-4.8205
6.108	-3.0532
6.11	-3.6268
6.112	-0.75066
6.114	-2.6251
6.116	-5.7213
6.118	-0.17417
6.12	-3.924
6.122	-2.866
6.124	-4.4635
6.126	-2.6184
6.128	-1.907
6.13	-0.92761
6.132	-2.3731
6.134	-3.72
6.136	-7.8981
6.138	0.24664
6.14	-2.6452
6.142	-4.2022
6.144	-2.4842
6.146	-0.98743
6.148	-0.97561
6.15	-1.7259
6.152	-2.8596
6.154	-2.6357
6.156	-4.7959
6.158	-0.79895
6.16	-1.1433
6.162	-3.9227
6.164	-0.85987
6.166	-3.9536
6.168	0.42766
6.17	-4.0908
6.172	-2.669
6.174	-2.8734
6.176	-0.46207
6.178	-5.4641
6.18	-0.0053346
6.182	-0.91965
6.184	-0.94685
6.186	-4.806
6.188	-1.8665
6.19	-1.9343
6.192	-0.19545
6.194	-2.7718
6.196	1.0346
6.198	0.25381
6.2	-4.7217
6.202	-3.6398
6.204	-5.5464
6.206	0.24583
6.208	-1.4
6.21	-1.4397
6.212	-5.0939
6.214	-3.6522
6.216	-1.2771
6.218	-2.8589
6.22	2.9696
6.222	0.72925
6.224	-3.1747
6.226	-4.2992
6.228	4.612
6.23	3.9248
6.232	-5.9196
6.234	1.5638
6.236	-0.062763
6.238	1.2882
6.24	-1.454
6.242	0.22083
6.244	1.7207
6.246	1.3194
6.248	-1.2009
6.25	-4.4078
6.252	1.3712
6.254	-2.6209
6.256	1.2625
6.258	-0.063237
6.26	0.45667
6.262	-0.51881
6.264	2.5126
6.266	-0.36295
6.268	-0.20143
6.27	1.8644
6.272	-2.4299
6.274	-5.3799
6.276	0.26729
6.278	0.41542
6.28	2.6775
6.282	-1.5488
6.284	-1.1969
6.286	2.7687
6.288	-0.50592
6.29	1.7577
6.292	1.7611
6.294	-2.6653
6.296	1.5906
6.298	4.3699
6.3	0.082617
6.302	2.6769
6.304	1.0225
6.306	-2.8823
6.308	0.29266
6.31	1.4941
6.312	0.39005
6.314	1.3794
6.316	3.8141
6.318	-4.2471
6.32	2.312
6.322	-0.97531
6.324	1.9342
6.326	3.135
6.328	2.0563
6.33	2.3533
6.332	4.833
6.334	-0.061597
6.336	0.54574
6.338	1.2917
6.34	0.64689
6.342	3.3293
6.344	1.8433
6.346	1.9853
6.348	2.6151
6.35	4.4322
6.352	-7.5258
6.354	2.7195
6.356	-0.32146
6.358	2.5353
6.36	1.4779
6.362	4.1066
6.364	4.7184
6.366	-0.93253
6.368	0.99892
6.37	1.4373
6.372	2.2652
6.374	0.61686
6.376	1.1558
6.378	2.4154
6.38	4.49
6.382	-2.5722
6.384	3.3044
6.386	2.2538
6.388	1.5771
6.39	2.9857
6.392	2.1004
6.394	3.107
6.396	4.0242
6.398	-0.17372
6.4	3.75
6.402	6.2538
6.404	0.41411
6.406	3.9352
6.408	3.0505
6.41	-2.6981
6.412	-1.6426
6.414	3.5097
6.416	-0.14944
6.418	3.2906
6.42	-0.24841
6.422	2.3943
6.424	1.6185
6.426	1.1051
6.428	1.6496
6.43	2.4609
6.432	0.81494
6.434	2.3978
6.436	3.3552
6.438	1.6687
6.44	-0.52655
6.442	2.3798
6.444	3.2117
6.446	3.0078
6.448	5.5729
6.45	0.99097
6.452	1.7262
6.454	2.8633
6.456	-0.31373
6.458	0.58237
6.46	1.4713
6.462	-0.12936
6.464	1.7791
6.466	0.081826
6.468	1.1141
6.47	3.0161
6.472	-2.9183
6.474	6.0534
6.476	3.2139
6.478	2.3221
6.48	1.4439
6.482	3.0157
6.484	2.1542
6.486	3.8748
6.488	6.0859
6.49	4.794
6.492	-0.95054
6.494	2.7177
6.496	2.6618
6.498	1.0873
6.5	1.6858
6.502	0.58866
6.504	-1.5697
6.506	-0.66678
6.508	3.6167
6.51	-3.1052
6.512	2.1291
6.514	0.25053
6.516	1.6128
6.518	1.6504
6.52	3.654
6.522	-0.56987
6.524	1.5375
6.526	0.93413
6.528	-0.62299
6.53	0.4864
6.532	2.6856
6.534	-0.26043
6.536	3.0365
6.538	2.3768
6.54	-2.185
6.542	2.9357
6.544	-0.0041716
6.546	3.5364
6.548	-0.066434
6.55	-2.0149
6.552	1.0144
6.554	0.14049
6.556	2.601
6.558	0.46991
6.56	1.037
6.562	3.1552
6.564	1.7301
6.566	0.62738
6.568	1.3336
6.57	-0.19477
6.572	-1.0307
6.574	3.5249
6.576	5.4316
6.578	-1.8413
6.58	-1.0449
6.582	1.2519
6.584	-0.78399
6.586	1.4235
6.588	4.9449
6.59	2.3581
6.592	0.27648
6.594	2.143
6.596	3.5981
6.598	-2.9503
6.6	0.698
6.602	-2.4002
6.604	2.3541
6.606	-0.80429
6.608	1.3769
6.61	-1.0958
6.612	3.3328
6.614	3.4164
6.616	1.592
6.618	1.2473
6.62	-1.3384
6.622	3.0099
6.624	0.38529
6.626	0.87346
6.628	2.7569
6.63	-1.1716
6.632	2.5479
6.634	-2.2339
6.636	3.7062
6.638	3.9829
6.64	2.3675
6.642	1.3946
6.644	2.3718
6.646	-4.758
6.648	-1.6536
6.65	1.11
6.652	2.4121
6.654	4.6548
6.656	-0.80804
6.658	0.11622
6.66	2.5148
6.662	3.6388
6.664	-0.66408
6.666	5.0445
6.668	5.2719
6.67	-5.5469
6.672	-6.7391
6.674	0.017611
6.676	2.879
6.678	1.7938
6.68	-1.7533
6.682	3.1262
6.684	-1.3469
6.686	1.7449
6.688	0.95636
6.69	2.563
6.692	-3.3317
6.694	-0.85419
6.696	2.5048
6.698	3.2569
6.7	-2.1767
6.702	-0.028878
6.704	-2.898
6.706	-1.6401
6.708	4.4786
6.71	-0.57061
6.712	1.6303
6.714	0.69887
6.716	1.4186
6.718	1.9219
6.72	-0.77762
6.722	1.6474
6.724	0.72909
6.726	-0.0093568
6.728	2.0447
6.73	2.3548
6.732	1.432
6.734	-0.1095
6.736	-0.9306
6.738	-0.74429
6.74	-2.2774
6.742	-2.5808
6.744	1.3761
6.746	3.1982
6.748	-4.6976
6.75	0.3216
6.752	-0.74938
6.754	0.20556
6.756	2.2082
6.758	-0.90443
6.76	-1.8515
6.762	-3.9997
6.764	4.1061
6.766	0.98346
6.768	0.55862
6.77	-2.8963
6.772	1.6387
6.774	-4.9138
6.776	1.7192
6.778	0.17
6.78	-1.3939
6.782	1.4955
6.784	1.2678
6.786	-4.1903
6.788	4.3938
6.79	2.5383
6.792	2.887
6.794	0.42472
6.796	-1.5333
6.798	-0.28743
6.8	2.4017
6.802	0.12547
6.804	1.9317
6.806	-1.4536
6.808	2.2334
6.81	-0.50223
6.812	-2.0774
6.814	4.197
6.816	-5.2435
6.818	2.7538
6.82	-1.6043
6.822	1.8277
6.824	-2.8564
6.826	-2.9622
6.828	1.6671
6.83	0.17144
6.832	-3.5251
6.834	2.2469
6.836	0.27986
6.838	-3.7311
6.84	-0.086542
6.842	-0.68873
6.844	2.0864
6.846	0.023028
6.848	2.452
6.85	1.0574
6.852	0.44145
6.854	-2.062
6.856	3.4409
6.858	-2.5916
6.86	2.068
6.862	2.2314
6.864	-5.9333
6.866	-7.0964
6.868	-5.3331
6.87	-5.0304
6.872	-0.10847
6.874	1.6638
6.876	3.391
6.878	1.4501
6.88	1.1759
6.882	-1.7592
6.884	0.4011
6.886	-2.9827
6.888	-1.129
6.89	2.7056
6.892	0.3828
6.894	-1.0342
6.896	-1.3847
6.898	1.9373
6.9	-2.4961
6.902	1.8718
6.904	1.3698
6.906	0.040863
6.908	-0.60844
6.91	1.8979
6.912	-3.1029
6.914	-4.9366
6.916	1.4082
6.918	-0.53612
6.92	-0.37101
6.922	-3.8237
6.924	-2.2127
6.926	1.4859
6.928	-1.0028
6.93	0.32865
6.932	1.2064
6.934	-2.8737
6.936	1.3567
6.938	0.32061
6.94	0.39396
6.942	0.7706
6.944	-1.2572
6.946	-1.4023
6.948	-4.8095
6.95	0.33471
6.952	-1.0057
6.954	-0.24712
6.956	1.9445
6.958	1.1097
6.96	0.3457
6.962	-2.7604
6.964	-3.1601
6.966	2.0057
6.968	1.668
6.97	-0.6053
6.972	-2.9121
6.974	-2.3544
6.976	-0.20499
6.978	0.086764
6.98	1.9971
6.982	0.004822
6.984	-3.3042
6.986	-0.78665
6.988	-0.075929
6.99	-2.049
6.992	-2.9837
6.994	3.0559
6.996	2.8819
6.998	-2.2988
7	1.1738
7.002	1.4189
7.004	0.56536
7.006	0.91009
7.008	-1.8634
7.01	-0.53349
7.012	-3.5248
7.014	0.032081
7.016	0.076961
7.018	1.0592
7.02	-1.3617
7.022	-2.0212
7.024	1.4383
7.026	1.664
7.028	-3.3245
7.03	-2.6276
7.032	0.38002
7.034	-2.5016
7.036	1.9345
7.038	-3.2552
7.04	1.6671
7.042	-7.2181
7.044	4.9146
7.046	-2.3248
7.048	0.21779
7.05	2.2453
7.052	0.64777
7.054	-1.1575
7.056	-0.15558
7.058	1.8549
7.06	2.9867
7.062	1.7237
7.064	0.60743
7.066	-4.9657
7.068	-1.1228
7.07	0.44628
7.072	-1.9296
7.074	-3.8731
7.076	-2.1023
7.078	1.367
7.08	0.98197
7.082	-3.9059
7.084	1.0866
7.086	1.0903
7.088	-1.9734
7.09	0.45288
7.092	2.1308
7.094	-3.8397
7.096	1.2588
7.098	1.8556
7.1	-2.1299
7.102	2.0559
7.104	-4.937
7.106	-1.6642
7.108	1.5547
7.11	-3.5735
7.112	-0.14111
7.114	-1.6701
7.116	-7.0383
7.118	-7.8819
7.12	4.088
7.122	4.165
7.124	4.0143
7.126	-3.6793
7.128	1.8633
7.13	-2.3042
7.132	-1.1572
7.134	-1.4073
7.136	-1.2877
7.138	-0.12509
7.14	-0.11642
7.142	-0.14507
7.144	-1.1785
7.146	1.2678
7.148	-2.4136
7.15	-1.0461
7.152	0.54929
7.154	-2.1516
7.156	1.7306
7.158	-0.92837
7.16	0.38448
7.162	-1.5182
7.164	-0.95563
7.166	-3.2936
7.168	-2.234
7.17	0.19737
7.172	0.87087
7.174	-0.085667
7.176	0.59929
7.178	1.3281
7.18	3.6063
7.182	-10.973
7.184	4.6831
7.186	0.036745
7.188	-4.1949
7.19	-3.4934
7.192	1.4295
7.194	-3.0984
7.196	-3.7958
7.198	-4.3872
7.2	-2.0033
7.202	-1.1915
7.204	-1.674
7.206	-2.5279
7.208	1.532
7.21	-1.4807
7.212	-2.8939
7.214	0.08038
7.216	-2.3208
7.218	-1.6399
7.22	1.1638
7.222	-4.8685
7.224	1.0398
7.226	-1.8814
7.228	-0.10545
7.23	-1.3524
7.232	-3.564
7.234	-2.0379
7.236	0.65038
7.238	-2.6586
7.24	0.95865
7.242	1.8139
7.244	0.54183
7.246	-3.0977
7.248	1.425
7.25	-4.1337
7.252	-3.6866
7.254	0.83278
7.256	-5.6175
7.258	2.8901
7.26	1.3253
7.262	0.098644
7.264	-1.1055
7.266	-2.246
7.268	-4.3269
7.27	-2.1325
7.272	-0.62307
7.274	0.70716
7.276	1.4246
7.278	-1.5439
7.28	1.1309
7.282	1.0997
7.284	2.0828
7.286	1.9187
7.288	-6.2528
7.29	0.067383
7.292	0.065538
7.294	-2.8864
7.296	-4.3694
7.298	-3.3078
7.3	-1.4238
7.302	0.80919
7.304	-2.7982
7.306	-2.002
7.308	-3.4133
7.31	-4.6033
7.312	-1.9569
7.314	-2.3333
7.316	-2.5679
7.318	-1.6937
7.32	-2.6745
7.322	-2.4394
7.324	-1.1362
7.326	-4.7901
7.328	2.8666
7.33	-0.61043
7.332	0.36012
7.334	-4.8423
7.336	-10.149
7.338	-2.5298
7.34	-2.4766
7.342	0.65451
7.344	-3.7265
7.346	-0.72992
7.348	-3.7793
7.35	-2.3429
7.352	-2.0952
7.354	-4.0195
7.356	-7.9678
7.358	3.022
7.36	-7.601
7.362	-5.468
7.364	-7.4835
7.366	-0.81866
7.368	-6.7839
7.37	-3.1889
7.372	-4.2189
7.374	-1.4297
7.376	-2.2017
7.378	-2.9462
7.38	-1.4346
7.382	-6.868
7.384	-2.4972
7.386	-2.2768
7.388	-4.6982
7.39	-0.64998
7.392	0.063918
7.394	-5.9744
7.396	-5.5173
7.398	-2.3967
7.4	-1.8782
7.402	-3.8324
7.404	-2.3837
7.406	0.35965
7.408	-1.4764
7.41	-0.61682
7.412	-6.1476
7.414	-4.8815
7.416	-1.7528
7.418	-4.155
7.42	-2.7225
7.422	-9.35
7.424	-0.64599
7.426	-6.5191
7.428	-6.8257
7.43	-2.7579
7.432	-2.8362
7.434	-2.1446
7.436	-1.0724
7.438	-1.3857
7.44	-1.4908
7.442	-3.5018
7.444	-2.0599
7.446	-4.8292
7.448	-6.4433
7.45	-5.5536
7.452	-2.6546
7.454	-7.5592
7.456	-0.16714
7.458	-6.2271
7.46	-7.7599
7.462	-0.97986
7.464	-3.1832
7.466	-5.9075
7.468	-3.4781
7.47	-4.9533
7.472	-0.8746
7.474	-9.6567
7.476	-2.862
7.478	-2.9051
7.48	-4.9057
7.482	-4.6206
7.484	-3.5755
7.486	-3.6483
7.488	-2.9066
7.49	-0.97673
7.492	-4.9956
7.494	-2.247
7.496	-5.3219
7.498	-7.0325
7.5	-6.2654
7.502	-3.8156
7.504	-6.4153
7.506	-5.5934
7.508	-1.7529
7.51	-1.0081
7.512	-2.7627
7.514	-7.2735
7.516	-8.5039
7.518	-1.9698
7.52	-1.1504
7.522	-7.2724
7.524	-6.6637
7.526	-2.3817
7.528	-2.5559
7.53	-4.7502
7.532	-6.3192
7.534	-6.0563
7.536	-3.1992
7.538	-4.564
7.54	-2.0388
7.542	-3.5219
7.544	-6.5846
7.546	-6.3336
7.548	-6.4399
7.55	0.18825
7.552	-9.0785
7.554	-3.7412
7.556	-2.1964
7.558	-2.2594
7.56	-3.629
7.562	-4.4445
7.564	-3.0112
7.566	-7.265
7.568	-4.3834
7.57	-7.2409
7.572	-2.7376
7.574	-2.1768
7.576	-5.1828
7.578	-5.288
7.58	-7.9642
7.582	-6.8237
7.584	-3.8037
7.586	-4.9793
7.588	-4.1229
7.59	-0.4024
7.592	-0.8269
7.594	-9.2096
7.596	-2.3418
7.598	-7.4304
7.6	-4.5571
7.602	-9.9588
7.604	-2.9598
7.606	-6.6945
7.608	-2.3441
7.61	-2.5932
7.612	-5.3843
7.614	-4.8438
7.616	-8.1388
7.618	-3.0199
7.62	-3.8114
7.622	-4.7997
7.624	-2.0188
7.626	-7.1026
7.628	-1.9907
7.63	-1.6453
7.632	-7.7136
7.634	-7.6409
7.636	-4.2474
7.638	-6.4042
7.64	-8.2619
7.642	-3.6579
7.644	-3.2569
7.646	-2.2877
7.648	-9.1433
7.65	-2.7097
7.652	-6.5608
7.654	-2.3928
7.656	-4.0409
7.658	-3.4738
7.66	-5.5577
7.662	-1.211
7.664	0.19285
7.666	-2.2102
7.668	-1.7709
7.67	-4.5369
7.672	-1.6056
7.674	-3.2831
7.676	0.051357
7.678	0.83419
7.68	-7.698
7.682	-2.8332
7.684	-4.1265
7.686	-3.2174
7.688	-2.573
7.69	-5.0225
7.692	-5.2025
7.694	-4.6984
7.696	-3.802
7.698	-1.2785
7.7	-2.2822
7.702	-3.0628
7.704	-5.6489
7.706	-3.7699
7.708	-1.7541
7.71	-4.7937
7.712	-2.348
7.714	-4.9041
7.716	-1.856
7.718	-3.5637
7.72	-3.4757
7.722	-3.9978
7.724	-4.8993
7.726	-1.8678
7.728	-4.3076
7.73	-4.6409
7.732	-3.2386
7.734	-0.23187
7.736	-9.7464
7.738	-5.2606
7.74	-7.063
7.742	-2.4507
7.744	-2.6642
7.746	-3.2569
7.748	-2.8095
7.75	-1.4129
7.752	-2.2513
7.754	-1.3717
7.756	-7.2164
7.758	-1.4162
7.76	-6.1506
7.762	-3.4226
7.764	-3.3437
7.766	-3.0883
7.768	-4.2399
7.77	-3.4623
7.772	-0.66605
7.774	-0.089677
7.776	-0.42591
7.778	-5.202
7.78	-9.8843
7.782	-8.6445
7.784	-3.3455
7.786	-2.8213
7.788	-3.7405
7.79	-0.61794
7.792	0.36935
7.794	-2.2887
7.796	-0.63531
7.798	-7.2356
7.8	-6.9645
7.802	-0.72457
7.804	-0.34622
7.806	-0.19326
7.808	-6.2688
7.81	-3.6138
7.812	-4.8501
7.814	-2.0086
7.816	-1.2911
7.818	-6.7813
7.82	-3.3432
7.822	-5.7204
7.824	-5.9171
7.826	-0.81086
7.828	-4.8687
7.83	-2.8584
7.832	-4.2038
7.834	-2.9441
7.836	-5.3344
7.838	-0.27658
7.84	-3.6548
7.842	-3.3423
7.844	-2.953
7.846	-0.10904
7.848	-5.0042
7.85	-2.9914
7.852	-3.7885
7.854	-4.6073
7.856	-7.7735
7.858	-2.0619
7.86	-5.2509
7.862	-0.83137
7.864	-5.4394
7.866	-1.6072
7.868	-1.8057
7.87	-7.7616
7.872	0.79019
7.874	-5.7405
7.876	-1.4714
7.878	-2.2295
7.88	0.10369
7.882	-0.1681
7.884	-7.3149
7.886	-5.3739
7.888	-6.6889
7.89	1.3174
7.892	-5.2102
7.894	-4.0187
7.896	-5.856
7.898	-5.1378
7.9	2.0968
7.902	0.75964
7.904	-5.3749
7.906	-4.0989
7.908	-2.4332
7.91	-9.1257
7.912	-7.8612
7.914	-0.0043728
7.916	-4.1743
7.918	-2.3576
7.92	-3.1578
7.922	-4.2106
7.924	-4.0236
7.926	-1.8951
7.928	-1.4002
7.93	0.35892
7.932	-4.7159
7.934	0.58029
7.936	0.15916
7.938	-3.6035
7.94	-2.6716
7.942	-5.5316
7.944	-6.6076
7.946	-0.43816
7.948	-2.5484
7.95	-3.638
7.952	-2.3431
7.954	-3.4141
7.956	-1.6419
7.958	-4.6035
7.96	-0.66704
7.962	-5.3343
7.964	0.78669
7.966	-2.1624
7.968	-4.3044
7.97	-3.5208
7.972	-1.9405
7.974	0.52097
7.976	-5.7629
7.978	-0.60609
7.98	-6.6255
7.982	-5.8541
7.984	-4.6466
7.986	1.2549
7.988	0.55676
7.99	1.8198
7.992	1.555
7.994	-5.6734
7.996	-6.3069
7.998	0.62798
8	2.1594
8.002	-6.5779
8.004	0.83274
8.006	-2.3251
8.008	-4.7494
8.01	-2.7252
8.012	-1.6705
8.014	-0.30252
8.016	-4.5105
8.018	-1.8539
8.02	-1.8807
8.022	-0.8829
8.024	0.10202
8.026	-6.9105
8.028	-7.7438
8.03	1.0803
8.032	-0.73282
8.034	-0.58133
8.036	-0.48487
8.038	-3.9021
8.04	-1.6828
8.042	-1.5008
8.044	-1.5578
8.046	-3.026
8.048	-5.3749
8.05	-3.5617
8.052	-2.5371
8.054	-2.2564
8.056	-3.1861
8.058	-1.9033
8.06	0.21032
8.062	-1.4783
8.064	-2.0296
8.066	-0.85709
8.068	-0.43533
8.07	-5.8397
8.072	-0.93081
8.074	-3.125
8.076	-1.6492
8.078	-7.2343
8.08	-0.70934
8.082	-3.0828
8.084	-3.2467
8.086	-3.9198
8.088	-4.1618
8.09	-2.7795
8.092	-4.1532
8.094	0.29349
8.096	-3.9913
8.098	-2.1385
8.1	-0.57914
8.102	-4.9502
8.104	-2.7607
8.106	-3.3498
8.108	-3.5994
8.11	0.03006
8.112	-0.8316
8.114	-0.91718
8.116	-2.2181
8.118	-1.2309
8.12	-1.4521
8.122	-3.3896
8.124	-6.9433
8.126	-3.4082
8.128	2.1235
8.13	-3.1638
8.132	-3.3326
8.134	-2.5394
8.136	-2.823
8.138	-1.7901
8.14	-2.2345
8.142	-4.6754
8.144	-6.0487
8.146	-5.0034
8.148	0.28265
